@relation 'Word vectors calculated from:tweets-weka.filters.unsupervised.attribute.Dl4jStringToWord2Vec-allowParallelTokenization-batchSize512-learningRate0.025-minLearningRate1.0E-4-negative0.0-sampling0.0-useHierarchicSoftmax-actionWORD_VECTOR-concat_words15-embedding_prefixembedding--epochs1-iterations1-layerSize100-minWordFrequency5-preprocessorweka.dl4j.text.tokenization.preprocessor.CommonPreProcessor-seed1-stopWordsHandlerweka.dl4j.text.stopwords.Dl4jNull-index1-tokenizerFactoryweka.dl4j.text.tokenization.tokenizer.factory.DefaultTokenizerFactory-windowSize5-workers8'

@attribute embedding-0 numeric
@attribute embedding-1 numeric
@attribute embedding-2 numeric
@attribute embedding-3 numeric
@attribute embedding-4 numeric
@attribute embedding-5 numeric
@attribute embedding-6 numeric
@attribute embedding-7 numeric
@attribute embedding-8 numeric
@attribute embedding-9 numeric
@attribute embedding-10 numeric
@attribute embedding-11 numeric
@attribute embedding-12 numeric
@attribute embedding-13 numeric
@attribute embedding-14 numeric
@attribute embedding-15 numeric
@attribute embedding-16 numeric
@attribute embedding-17 numeric
@attribute embedding-18 numeric
@attribute embedding-19 numeric
@attribute embedding-20 numeric
@attribute embedding-21 numeric
@attribute embedding-22 numeric
@attribute embedding-23 numeric
@attribute embedding-24 numeric
@attribute embedding-25 numeric
@attribute embedding-26 numeric
@attribute embedding-27 numeric
@attribute embedding-28 numeric
@attribute embedding-29 numeric
@attribute embedding-30 numeric
@attribute embedding-31 numeric
@attribute embedding-32 numeric
@attribute embedding-33 numeric
@attribute embedding-34 numeric
@attribute embedding-35 numeric
@attribute embedding-36 numeric
@attribute embedding-37 numeric
@attribute embedding-38 numeric
@attribute embedding-39 numeric
@attribute embedding-40 numeric
@attribute embedding-41 numeric
@attribute embedding-42 numeric
@attribute embedding-43 numeric
@attribute embedding-44 numeric
@attribute embedding-45 numeric
@attribute embedding-46 numeric
@attribute embedding-47 numeric
@attribute embedding-48 numeric
@attribute embedding-49 numeric
@attribute embedding-50 numeric
@attribute embedding-51 numeric
@attribute embedding-52 numeric
@attribute embedding-53 numeric
@attribute embedding-54 numeric
@attribute embedding-55 numeric
@attribute embedding-56 numeric
@attribute embedding-57 numeric
@attribute embedding-58 numeric
@attribute embedding-59 numeric
@attribute embedding-60 numeric
@attribute embedding-61 numeric
@attribute embedding-62 numeric
@attribute embedding-63 numeric
@attribute embedding-64 numeric
@attribute embedding-65 numeric
@attribute embedding-66 numeric
@attribute embedding-67 numeric
@attribute embedding-68 numeric
@attribute embedding-69 numeric
@attribute embedding-70 numeric
@attribute embedding-71 numeric
@attribute embedding-72 numeric
@attribute embedding-73 numeric
@attribute embedding-74 numeric
@attribute embedding-75 numeric
@attribute embedding-76 numeric
@attribute embedding-77 numeric
@attribute embedding-78 numeric
@attribute embedding-79 numeric
@attribute embedding-80 numeric
@attribute embedding-81 numeric
@attribute embedding-82 numeric
@attribute embedding-83 numeric
@attribute embedding-84 numeric
@attribute embedding-85 numeric
@attribute embedding-86 numeric
@attribute embedding-87 numeric
@attribute embedding-88 numeric
@attribute embedding-89 numeric
@attribute embedding-90 numeric
@attribute embedding-91 numeric
@attribute embedding-92 numeric
@attribute embedding-93 numeric
@attribute embedding-94 numeric
@attribute embedding-95 numeric
@attribute embedding-96 numeric
@attribute embedding-97 numeric
@attribute embedding-98 numeric
@attribute embedding-99 numeric
@attribute word_id string

@data
0.019552,0.019839,-0.001628,0.038799,-0.017796,0.028541,0.047499,-0.042493,0.004801,0.022229,-0.019224,0.017109,-0.012236,-0.036291,0.03464,0.027844,0.028944,-0.033703,0.019332,0.007759,-0.016772,-0.018793,-0.018945,-0.034734,-0.029568,-0.012719,0.022986,-0.01363,0.003602,-0.008021,-0.016441,-0.033539,0.034214,0.018683,-0.032199,-0.004088,0.011973,0.015288,-0.003198,0.014461,-0.034666,0.011089,-0.034385,0.007425,0.001337,-0.038477,0.003477,-0.018155,0.034062,0.02555,-0.003629,-0.002279,0.020704,-0.008207,-0.028501,-0.030697,-0.018997,-0.014666,-0.000592,-0.026364,-0.025915,0.007754,0.026936,-0.01425,-0.016089,0.012847,-0.025086,0.018571,0.00333,-0.001362,-0.020985,0.026575,0.026206,-0.025431,-0.009334,-0.010572,-0.014032,-0.018189,0.038496,0.018069,0.000862,0.017055,0.012845,0.017777,0.015568,0.002323,-0.01053,0.0043,0.031031,0.008773,0.003675,-0.013572,-0.021291,-0.028344,0.004287,0.032187,0.02205,-0.000637,0.007573,0.006023,Angeles
-0.00153,0.007727,-0.003007,0.011139,-0.00611,0.009276,0.006982,-0.008919,0.001091,0.013144,-0.004612,-0.003252,0.000957,-0.0073,0.015508,0.01176,0.004556,-0.010304,0.008046,0.005613,-0.00801,-0.005864,0.002583,-0.005422,-0.004191,-0.006356,0.006004,0.000718,0.002334,0.000253,-0.008527,-0.003558,0.015334,0.011189,-0.006112,0.000186,-0.000716,0.006072,0.006128,0.014895,-0.00729,0.00295,-0.009467,0.001615,0.002434,-0.016804,-0.00517,-0.000018,0.012516,0.007971,-0.006572,0.004766,0.003846,0.003245,-0.010834,-0.005271,-0.006197,-0.004817,0.004705,-0.012467,-0.011738,-0.004466,0.005537,-0.006825,-0.008611,0.0131,-0.015546,0.017148,-0.002847,-0.002371,-0.010862,0.019393,0.009803,-0.005852,-0.004821,0.003294,-0.013156,-0.006731,0.020005,0.013482,-0.008647,0.007101,-0.001854,0.013024,0.00169,-0.001038,-0.004322,-0.00132,0.022756,0.001052,0.000012,-0.003372,-0.008311,-0.013527,0.007484,0.018731,0.008905,0.001672,0.002795,-0.000804,Atlanta
0.043472,0.038727,0.004416,0.078454,-0.026248,0.075986,0.09075,-0.084052,0.007515,0.057269,-0.042189,0.023459,-0.024159,-0.075857,0.072375,0.072969,0.056339,-0.052553,0.036184,0.014008,-0.032596,-0.019023,-0.034608,-0.069647,-0.056311,-0.018927,0.026446,-0.026744,0.016612,0.00009,-0.038417,-0.058193,0.036154,0.025324,-0.046128,-0.001109,0.005522,0.029311,0.006386,0.026196,-0.052077,0.021286,-0.052476,0.013335,0.004336,-0.044203,-0.013561,-0.019778,0.026561,0.035517,-0.00738,0.011707,0.02781,-0.019386,-0.023328,-0.037151,-0.0166,-0.002276,0.00342,-0.018108,-0.029894,0.004155,0.018501,-0.015777,0.016131,-0.006216,0.009007,-0.00738,0.009445,-0.007957,0.008625,-0.020851,0.008974,-0.010199,-0.004275,-0.011388,0.004904,-0.019236,0.008758,0.000892,0.024276,0.024939,0.012544,-0.011836,0.009215,0.000021,0.010572,0.007488,-0.029136,0.012681,0.003061,0.00616,-0.023309,-0.028925,-0.021519,0.010314,0.080922,0.011556,0.010634,0.032807,Australia
0.053992,0.040864,-0.007717,0.054701,-0.036575,0.055462,0.08674,-0.078701,0.030354,0.027876,-0.012002,0.058549,-0.02044,-0.072314,0.055913,0.047075,0.044846,-0.057546,0.032077,-0.000892,-0.041179,-0.040628,-0.048021,-0.071609,-0.063272,-0.003666,0.032745,-0.038501,0.02143,-0.02695,-0.038056,-0.052948,0.020349,0.009067,-0.086958,-0.000258,0.026172,0.021325,-0.006987,-0.01794,-0.088875,0.052152,-0.070647,-0.005693,0.010669,-0.030613,-0.000317,-0.046424,0.000635,0.027068,-0.010049,-0.02116,0.057167,-0.034351,-0.030272,-0.057699,-0.038417,0.019256,-0.026457,-0.026912,-0.010608,0.034958,0.029529,0.014819,0.023288,-0.007681,-0.008193,-0.025863,0.014264,-0.024147,0.007846,-0.020225,0.016592,-0.032392,-0.02562,-0.024155,0.01347,-0.023128,0.032572,-0.002142,0.041373,0.031483,0.028139,-0.027082,0.028502,-0.006521,0.003338,0.007089,-0.038663,0.036338,0.008387,0.004129,-0.049637,-0.048636,-0.035028,0.018397,0.047139,0.019521,0.016022,0.041643,BERLIN
0.020556,0.017175,-0.002615,0.039516,-0.011334,0.029894,0.043558,-0.03499,-0.000952,0.026745,-0.013877,0.007281,-0.012064,-0.031004,0.030803,0.02954,0.021539,-0.031947,0.013572,0.009235,-0.015432,-0.017601,-0.014129,-0.029528,-0.028494,-0.007627,0.015305,-0.010784,0.007823,-0.006081,-0.014402,-0.029597,0.028822,0.017513,-0.028038,-0.003971,0.014024,0.015129,-0.00132,0.01856,-0.026656,0.011067,-0.037414,0.000581,-0.001608,-0.032551,0.001052,-0.015767,0.027687,0.026546,-0.004338,-0.006791,0.023117,-0.008319,-0.019657,-0.024621,-0.023872,-0.011582,0.002871,-0.023473,-0.020187,0.005499,0.020628,-0.013887,-0.01175,0.009937,-0.022311,0.021964,-0.001396,-0.002827,-0.020681,0.025297,0.020962,-0.019273,-0.010374,-0.009409,-0.010114,-0.017539,0.03038,0.008721,0.000356,0.015447,0.006308,0.010152,0.012397,0.008054,-0.008803,0.000897,0.028349,0.010225,0.001677,-0.012935,-0.010685,-0.022325,-0.002576,0.028617,0.03018,0.002037,0.001767,0.004464,Bay
0.009608,0.00856,0.005004,0.032393,-0.01493,0.027713,0.033832,-0.030064,0.004606,0.020499,-0.012921,0.00446,-0.002477,-0.030408,0.030454,0.020137,0.023841,-0.019701,0.020418,0.01009,-0.013847,-0.017763,-0.013821,-0.030051,-0.016269,-0.009337,0.012052,-0.002866,0.008552,0.002659,-0.011453,-0.022011,0.024861,0.012021,-0.023952,-0.002019,0.00456,0.01487,-0.004218,0.013338,-0.031244,0.013865,-0.02591,0.003748,0.004697,-0.025,-0.003222,-0.01735,0.020036,0.019667,-0.009221,-0.006017,0.015223,-0.008074,-0.022137,-0.026777,-0.017173,-0.005658,-0.006322,-0.022479,-0.019355,0.002971,0.022792,-0.011271,-0.012748,0.010674,-0.025356,0.017435,-0.003891,-0.008412,-0.018218,0.021043,0.016739,-0.019135,-0.010574,-0.008708,-0.009767,-0.014972,0.026101,0.009218,0.003802,0.01584,0.005014,0.00753,0.009949,0.004774,-0.012501,0.000961,0.026064,0.013826,0.004379,-0.012177,-0.01954,-0.026076,-0.006144,0.022872,0.019825,0.004721,0.003864,0.011667,Belgium
0.00712,0.011536,-0.002005,0.010641,-0.009863,0.01119,0.015746,-0.016865,0.006924,-0.00145,-0.005855,0.009579,0.002253,-0.01546,0.005123,0.008312,0.007287,-0.010408,0.009566,-0.001911,-0.005809,-0.014124,-0.003058,-0.015831,-0.010933,-0.005472,0.009264,-0.004664,0.009991,-0.008359,-0.003277,-0.015829,0.013166,0.013651,-0.021607,-0.002624,0.011236,0.010319,-0.002635,0.000919,-0.022762,0.015195,-0.024237,-0.005969,-0.001029,-0.013394,0.002552,-0.008786,0.018158,0.011283,-0.004748,-0.011995,0.010893,-0.008169,-0.014398,-0.016538,-0.01848,0.000225,-0.011309,-0.015376,-0.008966,0.008121,0.016242,-0.002411,-0.017957,0.008966,-0.026029,0.020057,0.001271,-0.004373,-0.026732,0.023476,0.016487,-0.020362,-0.007879,-0.000302,-0.010369,-0.017325,0.038932,0.012483,-0.0005,0.013045,0.00293,0.014764,0.016034,-0.004531,-0.013934,0.000368,0.028691,0.007851,0.001392,-0.01117,-0.014652,-0.02377,-0.000028,0.025128,-0.001059,-0.002074,0.00695,0.001419,Bennington
-0.041751,-0.030936,0.001264,-0.047103,0.018382,-0.049023,-0.067646,0.053482,-0.025783,-0.044009,0.014218,-0.034599,0.01618,0.062991,-0.054855,-0.041892,-0.048651,0.048575,-0.016163,-0.006406,0.042309,0.031757,0.041098,0.079149,0.050617,0.012193,-0.03614,0.028061,-0.005928,0.008052,0.031837,0.055802,0.125238,0.06185,-0.086759,-0.039618,0.054914,0.03984,-0.014763,0.064812,-0.081657,0.028994,-0.101834,0.008578,0.016222,-0.086817,0.005544,-0.039785,0.114626,0.077046,-0.021571,-0.030829,0.0482,-0.011472,-0.076078,-0.102355,-0.064731,-0.037717,-0.035744,-0.083522,-0.081875,0.006186,0.080506,-0.061809,-0.048621,0.040976,-0.050381,0.050868,-0.00935,0.00317,-0.065656,0.05884,0.040944,-0.019191,-0.002796,0.004522,-0.028187,-0.012536,0.07169,0.025318,-0.020611,-0.00189,0.003136,0.03446,0.020256,0.003688,-0.022952,0.013808,0.08143,0.021453,0.00466,-0.027592,-0.019699,-0.018604,0.017056,0.039938,-0.016498,-0.005392,0.015675,-0.009018,Berlin
-0.000237,0.003878,-0.00138,0.014311,-0.006387,0.007737,0.012359,-0.016139,0.00029,0.008102,-0.005862,0.002236,-0.005547,-0.012508,0.012115,0.006476,0.011934,-0.012684,0.00823,0.00623,-0.002722,-0.001175,-0.007464,-0.009053,-0.007142,-0.003496,0.00209,-0.003909,0.001423,0.003343,-0.004533,-0.007601,0.015354,0.008002,-0.009858,-0.003377,0.002509,0.00555,-0.003896,0.010908,-0.00807,0.002923,-0.007951,-0.001693,0.004439,-0.013451,0.003641,-0.002461,0.015257,0.005289,-0.002183,-0.001753,0.011308,-0.002167,-0.007512,-0.008433,-0.005168,-0.002061,0.00181,-0.008458,-0.004419,0.00287,0.005446,-0.008402,-0.008864,0.009673,-0.010605,0.004165,0.000232,-0.003353,-0.0041,0.011183,0.004216,-0.007647,-0.001531,0.000667,-0.004683,-0.006062,0.013304,0.001172,-0.005773,0.001377,0.000032,0.007529,0.00088,0.002627,-0.001996,0.002607,0.01012,0.002241,-0.00359,-0.008314,-0.006491,-0.009786,-0.00162,0.015644,0.005607,0.00314,0.000185,0.005052,Birmingham
0.001767,0.000687,-0.004157,0.006872,-0.00726,0.003804,0.00139,-0.005146,0.005336,-0.003591,-0.002954,0.000187,0.003784,-0.00749,0.007955,0.005561,0.00101,-0.001332,0.006361,0.000413,0.000918,-0.008532,-0.005516,-0.008747,-0.004087,-0.005569,0.006866,0.0016,-0.002647,-0.002318,0.002372,-0.007078,0.002709,0.002201,-0.007803,-0.002824,0.005917,-0.001955,-0.003055,-0.003934,-0.004543,0.005209,-0.007754,-0.005467,0.004961,-0.000524,-0.001226,-0.004259,0.006294,-0.001214,0.000032,0.002219,0.008118,-0.002676,-0.0062,-0.006304,-0.007882,0.001568,-0.002309,-0.007827,-0.004898,0.000577,0.004913,-0.000739,-0.002285,0.006797,-0.002903,0.0025,-0.004932,-0.000183,-0.003398,-0.000358,0.004271,0.000787,0.000381,-0.003624,-0.005533,-0.001467,0.00998,0.005811,0.002464,0.000386,0.004867,-0.001941,-0.000983,-0.002824,-0.00699,0.003728,0.003989,0.000617,-0.000738,-0.000151,-0.004749,-0.008966,0.002628,0.009029,-0.004035,0.002225,0.002945,-0.003798,Bodrum
0.014283,0.010611,0.003449,0.040045,-0.015725,0.030635,0.044804,-0.037095,0.001697,0.02308,-0.021092,0.006224,-0.010631,-0.032455,0.031503,0.028611,0.021909,-0.031402,0.019839,0.013208,-0.015896,-0.015462,-0.009757,-0.030772,-0.027649,-0.016631,0.021441,-0.000737,0.003927,0.00395,-0.018692,-0.028553,0.036947,0.022913,-0.027274,-0.012647,0.007481,0.019893,0.005005,0.024448,-0.020768,0.004329,-0.03193,0.006751,-0.003077,-0.038329,-0.000533,-0.018476,0.039338,0.037009,-0.01062,-0.005218,0.018152,-0.007904,-0.024291,-0.026832,-0.018516,-0.019315,0.002622,-0.021667,-0.02835,-0.006411,0.028032,-0.019986,-0.022154,0.023873,-0.036307,0.032297,-0.000202,-0.002052,-0.033118,0.033878,0.023711,-0.023778,-0.003529,-0.008172,-0.022735,-0.021357,0.041684,0.020409,-0.015912,0.018386,0.009704,0.026333,0.015006,0.003103,-0.017995,0.005457,0.054398,0.014101,0.001759,-0.017229,-0.017276,-0.025722,0.006951,0.039085,0.026554,-0.005881,0.000744,0.000609,Boston
0.026928,0.023238,0.002157,0.057537,-0.027563,0.047254,0.060588,-0.06808,0.013155,0.026852,-0.021798,0.025963,-0.006282,-0.057512,0.050976,0.042573,0.0357,-0.049525,0.037785,0.016528,-0.024806,-0.041951,-0.021696,-0.056117,-0.050799,-0.01643,0.028425,-0.012357,0.020176,-0.005094,-0.024017,-0.040833,0.08187,0.039235,-0.065254,-0.015822,0.026027,0.027689,-0.006046,0.035066,-0.064274,0.029674,-0.08126,0.006275,0.008712,-0.06714,-0.000865,-0.030068,0.071286,0.065847,-0.02081,-0.017615,0.041084,-0.015792,-0.057423,-0.075426,-0.05543,-0.024481,-0.014372,-0.054213,-0.051403,0.011566,0.052765,-0.040843,-0.052738,0.040325,-0.079047,0.060121,-0.001516,-0.005497,-0.072195,0.073974,0.052742,-0.051405,-0.024958,-0.01329,-0.040444,-0.043413,0.101546,0.04597,-0.021393,0.033745,0.010125,0.047733,0.028016,0.007283,-0.035729,0.006758,0.094719,0.023149,0.009776,-0.032933,-0.041532,-0.058271,0.00354,0.094156,0.033442,0.002474,0.010965,0.003356,Britain
0.044527,0.031489,-0.002714,0.057263,-0.02917,0.044624,0.065987,-0.06269,0.016357,0.027775,-0.010714,0.035861,-0.017416,-0.060898,0.045786,0.041157,0.033993,-0.039269,0.019787,-0.003108,-0.03076,-0.024049,-0.034471,-0.052579,-0.049815,-0.007454,0.023811,-0.030645,0.023132,-0.013311,-0.032037,-0.047565,0.023696,0.019423,-0.07706,0.000019,0.0195,0.023309,-0.006166,0.003748,-0.079516,0.035526,-0.060454,-0.004443,0.008536,-0.040037,-0.003111,-0.031661,0.011723,0.034668,-0.001009,-0.006077,0.050595,-0.026628,-0.028655,-0.050852,-0.035754,0.007602,-0.019824,-0.023434,-0.013708,0.024925,0.023915,-0.00676,0.020641,-0.009755,-0.004233,-0.023146,0.010068,-0.017606,0.007716,-0.014265,0.019902,-0.022004,-0.021157,-0.020653,0.009984,-0.016137,0.02381,0.000401,0.029838,0.031822,0.019194,-0.019939,0.023732,-0.010594,0.008866,0.002438,-0.028318,0.03312,0.012143,0.001585,-0.040173,-0.041808,-0.030405,0.010661,0.048532,0.013798,0.014717,0.034746,British
0.034857,0.024728,-0.010091,0.006813,-0.023659,0.003527,0.02946,-0.035307,0.018509,-0.022549,0.019367,0.049266,0.009647,-0.026812,-0.000946,-0.009274,0.00732,-0.031218,0.012653,-0.00947,-0.004441,-0.034606,-0.025937,-0.027316,-0.032441,0.006536,0.021925,-0.019679,0.020175,-0.02742,-0.011774,-0.016948,0.020898,0.01659,-0.061006,-0.007197,0.024274,0.004144,-0.011895,-0.009004,-0.059694,0.032015,-0.04833,-0.011193,0.013206,-0.016494,0.013293,-0.037863,0.01524,0.016048,-0.008092,-0.030678,0.042768,-0.011643,-0.022535,-0.044881,-0.035088,0.016927,-0.028291,-0.022817,-0.004254,0.028731,0.02296,0.008717,-0.019418,0.015344,-0.047567,0.017155,-0.000849,-0.013205,-0.04536,0.025255,0.04372,-0.043379,-0.027603,-0.014704,-0.010115,-0.027029,0.067013,0.019323,0.0103,0.014946,0.018249,0.012453,0.032196,-0.006901,-0.017157,0.010645,0.039556,0.033811,0.013026,-0.012245,-0.048014,-0.048873,-0.011462,0.055799,-0.016412,0.005796,0.015837,0.012113,Brussels
0.013561,0.017569,-0.000608,0.022102,-0.008265,0.0181,0.034448,-0.02583,0.004141,0.010671,-0.009186,0.014045,-0.007336,-0.023246,0.021537,0.018677,0.020417,-0.02543,0.015728,0.000857,-0.006288,-0.018235,-0.011373,-0.025983,-0.022874,-0.010682,0.013402,-0.003306,0.002594,-0.000769,-0.012977,-0.016574,0.017217,0.009398,-0.02359,-0.001188,0.014686,0.013669,-0.001319,0.013491,-0.025121,0.008767,-0.02965,0.002072,-0.000298,-0.021279,0.002881,-0.01783,0.019014,0.015832,-0.008808,-0.009175,0.017239,-0.005624,-0.016177,-0.024449,-0.013942,-0.006857,-0.008749,-0.0143,-0.012602,0.002422,0.021899,-0.012874,-0.014535,0.011729,-0.015563,0.013552,0.00353,-0.001434,-0.017152,0.013533,0.016393,-0.017506,-0.008135,-0.001748,-0.007951,-0.011867,0.031944,0.015376,-0.004783,0.016123,0.010422,0.008952,0.006409,-0.00116,-0.01005,0.001403,0.026078,0.0097,0.000068,-0.011413,-0.011398,-0.017676,-0.003188,0.021858,0.017885,0.000474,0.001633,0.00402,California
-0.010406,-0.010111,0.00588,0.009199,0.009193,0.004799,0.00237,0.001706,-0.010287,0.013236,-0.021637,-0.024481,-0.008351,0.00076,0.005139,0.017914,0.008612,0.004289,-0.001259,0.011926,0.000733,0.017349,0.016614,0.003173,0.011151,-0.004596,-0.005533,0.014453,-0.009191,0.014469,0.000766,0.004022,0.0141,0.009106,0.022677,-0.000855,-0.009357,0.003125,0.010999,0.018335,0.025042,-0.014672,0.003335,0.009068,-0.006072,-0.008842,-0.004578,0.007551,0.016384,0.002404,0.002529,0.013478,-0.008392,0.00966,-0.00511,0.013377,0.007676,-0.020616,0.020009,0.000415,-0.013264,-0.021056,0.002481,-0.017701,-0.000304,-0.000756,0.00594,0.013545,-0.006457,0.007509,0.003263,0.002926,-0.007423,0.011098,0.017295,0.004096,-0.008337,0.008659,-0.01972,-0.002242,-0.015512,-0.006725,-0.013485,0.011648,-0.013908,0.010369,-0.002567,-0.004687,0.012631,-0.011474,0.001127,0.003273,0.017308,0.013972,0.019117,-0.007256,0.019598,-0.004582,-0.005108,-0.009541,Cambridge
0.023024,0.0191,0.001342,0.050099,-0.020132,0.042144,0.046189,-0.053092,0.001062,0.028805,-0.025649,0.011277,-0.007764,-0.04118,0.038668,0.036167,0.02631,-0.03318,0.028051,0.008885,-0.018149,-0.020094,-0.018908,-0.035435,-0.032056,-0.011126,0.017872,-0.009876,0.00487,0.001082,-0.015699,-0.029602,0.049186,0.029059,-0.04129,-0.009471,0.017317,0.020668,-0.000748,0.030004,-0.035214,0.015455,-0.044117,0.00596,-0.000026,-0.038362,-0.000222,-0.013569,0.040167,0.041275,-0.013197,-0.005115,0.02834,-0.013738,-0.035321,-0.036346,-0.026968,-0.014654,0.004091,-0.029433,-0.038997,0.004458,0.026143,-0.022277,-0.015326,0.01457,-0.035891,0.031125,-0.002023,-0.006346,-0.036819,0.037019,0.030563,-0.023305,-0.009429,-0.00956,-0.014365,-0.02602,0.045288,0.024662,-0.004372,0.02411,0.007082,0.02374,0.017356,0.006933,-0.016456,0.006203,0.046004,0.010159,0.008641,-0.011509,-0.023811,-0.036146,0.002988,0.045424,0.037003,0.000515,0.007602,0.008572,Canada
0.009646,0.013526,-0.000982,0.014705,-0.016478,0.012946,0.019371,-0.021027,0.003534,0.009081,-0.00832,0.011101,-0.003814,-0.018463,0.010543,0.013108,0.008168,-0.014872,0.011101,0.006635,-0.012731,-0.015334,-0.0053,-0.016472,-0.014361,-0.005581,0.011568,-0.001619,0.011959,-0.005053,-0.011084,-0.013489,0.023007,0.015304,-0.028637,-0.007093,0.014891,0.006489,-0.003976,0.003109,-0.026282,0.009021,-0.027706,-0.00497,-0.001173,-0.018067,0.004036,-0.010498,0.02014,0.022116,-0.005194,-0.011313,0.015242,-0.00261,-0.014851,-0.027148,-0.016602,-0.006146,-0.008186,-0.01392,-0.018461,0.00736,0.021017,-0.003821,-0.016823,0.006466,-0.02048,0.014212,-0.003897,-0.001096,-0.021077,0.014259,0.023668,-0.020005,-0.01485,-0.00307,-0.006519,-0.012571,0.034863,0.012407,0.001053,0.010133,0.012585,0.010929,0.007378,-0.001332,-0.012189,0.005806,0.028897,0.011678,0.000428,-0.006416,-0.014333,-0.027467,-0.007381,0.030916,0.008622,0.006562,0.00447,-0.001276,Chester
-0.009952,0.002995,0.010926,0.042189,-0.002672,0.033195,0.027286,-0.025539,-0.009631,0.043949,-0.035079,-0.03345,-0.016222,-0.025339,0.038574,0.04292,0.02838,-0.014017,0.01721,0.024123,-0.00865,0.004015,0.007273,-0.023833,-0.005286,-0.012109,0.011081,0.006935,-0.008447,0.016227,-0.013811,-0.013762,0.043039,0.020283,0.004874,-0.010978,-0.009239,0.019328,0.011378,0.035431,0.014583,-0.016113,-0.011415,0.016582,-0.010924,-0.025574,-0.005195,0.007047,0.039466,0.023604,-0.000268,0.021827,-0.004953,0.001964,-0.021928,0.000318,-0.00288,-0.031266,0.027114,-0.016385,-0.038077,-0.021271,0.014955,-0.034478,-0.003294,0.012259,-0.008068,0.027349,-0.002613,-0.001325,-0.001002,0.014977,-0.00682,0.009561,0.012717,0.004492,-0.00857,-0.00363,-0.007345,0.007082,-0.021652,0.001274,-0.006708,0.020095,-0.009819,0.014778,-0.004162,0.001516,0.028794,-0.016708,-0.004307,-0.004684,0.015563,0.0073,0.023821,0.006686,0.042726,-0.012772,-0.004928,-0.007167,Chicago
0.027975,0.016749,-0.000581,0.024408,-0.015529,0.024539,0.033533,-0.033386,0.009461,0.007898,0.000328,0.024113,-0.007999,-0.031245,0.023753,0.017433,0.017984,-0.030113,0.014363,0.001072,-0.015387,-0.024508,-0.022546,-0.031215,-0.031409,-0.007438,0.013202,-0.011529,0.012516,-0.009929,-0.014394,-0.021306,0.013456,0.005649,-0.04369,-0.004012,0.014911,0.009804,-0.00886,-0.005725,-0.045552,0.022166,-0.035177,-0.003492,0.005077,-0.013794,0.002017,-0.025729,0.014469,0.013174,-0.006615,-0.011897,0.024968,-0.014687,-0.017375,-0.033157,-0.028947,0.004733,-0.017222,-0.019388,-0.001972,0.016785,0.015891,0.001264,-0.007572,0.003898,-0.022328,-0.000955,0.001693,-0.00887,-0.016536,0.013646,0.018625,-0.028177,-0.015096,-0.008152,-0.005942,-0.015704,0.034101,0.011479,0.013278,0.018447,0.012445,-0.000522,0.0141,-0.008067,-0.009352,0.00814,0.005965,0.02026,0.005754,-0.002057,-0.034765,-0.029203,-0.00995,0.026196,0.012733,0.0101,0.006907,0.01645,China
0.055669,0.041878,-0.004973,0.060492,-0.038297,0.047432,0.0882,-0.080536,0.028101,0.015907,-0.009317,0.063578,-0.013037,-0.075865,0.048355,0.043139,0.044083,-0.062871,0.030969,-0.007836,-0.03692,-0.04682,-0.050402,-0.071341,-0.067912,-0.003814,0.033954,-0.034513,0.024013,-0.024989,-0.034777,-0.056964,0.016459,0.014996,-0.085169,-0.003402,0.024497,0.024843,-0.004414,-0.016992,-0.08572,0.042544,-0.068498,-0.013393,0.016582,-0.03296,0.002247,-0.04374,0.006683,0.03123,-0.003363,-0.018843,0.057574,-0.029573,-0.028964,-0.060968,-0.039849,0.017143,-0.030199,-0.022424,-0.014757,0.043361,0.026111,0.013127,0.010073,0.000082,-0.025232,-0.011749,0.011505,-0.023862,-0.01375,-0.008204,0.026547,-0.042537,-0.029395,-0.023281,0.010052,-0.029581,0.044665,0.002042,0.034891,0.030024,0.033658,-0.016282,0.031993,-0.00407,0.000948,0.009591,-0.02017,0.044417,0.0154,0.001323,-0.058998,-0.056183,-0.032144,0.030684,0.046527,0.018376,0.013928,0.032909,City
0.017403,0.011605,-0.001119,0.010452,-0.011363,0.009396,0.025611,-0.024417,0.008227,0.000993,-0.000607,0.016319,-0.004753,-0.015686,0.01076,0.003684,0.012476,-0.018951,0.011902,-0.004962,-0.002718,-0.019794,-0.015639,-0.016995,-0.021357,-0.006145,0.007861,-0.013515,0.004597,-0.008215,-0.005958,-0.010336,0.005915,0.005651,-0.02194,-0.004929,0.012421,0.000895,-0.008544,-0.002794,-0.025605,0.009455,-0.018616,-0.007197,0.006642,-0.008931,0.003738,-0.012109,0.006368,0.014984,0.00049,-0.008115,0.020992,-0.009723,-0.010206,-0.023187,-0.011462,0.003722,-0.010291,-0.012394,-0.004164,0.007236,0.015429,-0.001217,-0.007954,0.001198,-0.016095,0.010006,-0.001808,-0.005967,-0.008963,0.00756,0.018586,-0.018086,-0.011801,-0.006254,-0.005096,-0.013508,0.027722,0.00179,0.004604,0.005345,0.013154,0.000127,0.013606,-0.001389,-0.002052,-0.000698,0.014401,0.012399,-0.001151,-0.006009,-0.018559,-0.021726,-0.006927,0.018727,0.004403,0.005723,0.004853,0.002246,ClojureBridge
